trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
A27-A4318-2-22-7952236260,A27,7952236260,КВ. ИВАНЯНЕ,,,A2727952236260,A4318,0,0
A27-A4316-3-13-7952236260,A27,7952236260,СЕВЕРНА ПРОМИШЛЕНА ЗОНА,,,A2737952236260,A4316,0,0
A27-A4316-1-21-7952236260,A27,7952236260,СЕВЕРНА ПРОМИШЛЕНА ЗОНА,,,A2717952236260,A4316,0,0
A27-A4316-2-23-7952236260,A27,7952236260,СЕВЕРНА ПРОМИШЛЕНА ЗОНА,,,A2727952236260,A4316,0,0
A27-A4316-3-25-7952236260,A27,7952236260,СЕВЕРНА ПРОМИШЛЕНА ЗОНА,,,A2737952236260,A4316,0,0
A27-A4316-1-23-7952236260,A27,7952236260,СЕВЕРНА ПРОМИШЛЕНА ЗОНА,,,A2717952236260,A4316,0,0
A27-A4318-3-6-7952236260,A27,7952236260,КВ. ИВАНЯНЕ,,,A2737952236260,A4318,0,0
A27-A4319-3-26-7952236260,A27,7952236260,МЕТРОСТАНЦИЯ СЛИВНИЦА,,,A2737952236260,A4319,0,0
A27-A4318-3-4-7952236260,A27,7952236260,КВ. ИВАНЯНЕ,,,A2737952236260,A4318,0,0
A27-A4316-3-21-7952236260,A27,7952236260,СЕВЕРНА ПРОМИШЛЕНА ЗОНА,,,A2737952236260,A4316,0,0
A27-A4318-1-8-7952236260,A27,7952236260,КВ. ИВАНЯНЕ,,,A2717952236260,A4318,0,0
A27-A4318-1-14-7952236260,A27,7952236260,КВ. ИВАНЯНЕ,,,A2717952236260,A4318,0,0
A27-A4318-2-6-7952236260,A27,7952236260,КВ. ИВАНЯНЕ,,,A2727952236260,A4318,0,0
A69-A2093-2-18-14517408630,A69,14517408630,КОКАЛЯНСКО ХАНЧЕ - ПО ЖЕЛАНИЕ,,,,A2093,0,0
A69-A2093-2-2-14517408630,A69,14517408630,КОКАЛЯНСКО ХАНЧЕ - ПО ЖЕЛАНИЕ,,,,A2093,0,0
A69-A2093-2-20-14517408630,A69,14517408630,КОКАЛЯНСКО ХАНЧЕ - ПО ЖЕЛАНИЕ,,,,A2093,0,0
A69-A2093-1-14-14517408630,A69,14517408630,КОКАЛЯНСКО ХАНЧЕ - ПО ЖЕЛАНИЕ,,,,A2093,0,0
A69-A2093-2-4-14517408630,A69,14517408630,КОКАЛЯНСКО ХАНЧЕ - ПО ЖЕЛАНИЕ,,,,A2093,0,0
A81-A4234-8-5-42846132941,A81,42846132941,Ж.К. МЛАДОСТ-4,,,A81842846132941,A4234,0,0
A81-A4234-1-7-42846132941,A81,42846132941,Ж.К. МЛАДОСТ-4,,,A81142846132941,A4234,0,0
A81-A4234-5-7-42846132941,A81,42846132941,Ж.К. МЛАДОСТ-4,,,A81542846132941,A4234,0,0
A81-A4233-1-12-42846132941,A81,42846132941,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,A81142846132941,A4233,0,0
A81-A4233-7-8-42846132941,A81,42846132941,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,A81742846132941,A4233,0,0
TB10-TB896-4-21-9493358841,TB10,9493358841,УЛ. ПОП ГРУЙО,,,TB1049493358841,TB896,0,0
A81-A4234-4-7-42846132941,A81,42846132941,Ж.К. МЛАДОСТ-4,,,A81442846132941,A4234,0,0
TB10-TB11-1-11-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1019493358841,TB11,0,0
TM40-TM980-5-22-23433951601,TM40,23433951601,ПЛ. МАКЕДОНИЯ,,,TM40523433951601,TM980,0,0
TB10-TB11-10-5-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB10109493358841,TB11,0,0
TM24-TM935-3-4-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24319138011950,TM935,0,0
TM24-TM936-3-13-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24319138011950,TM936,0,0
TM24-TM935-1-14-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24119138011950,TM935,0,0
TM24-TM936-5-18-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24519138011950,TM936,0,0
TM24-TM935-1-4-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24119138011950,TM935,0,0
TM24-TM936-1-19-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24119138011950,TM936,0,0
TM24-TM267-3-2-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24319138011950,TM267,0,0
TM24-TM936-5-8-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24519138011950,TM936,0,0
TM24-TM936-6-4-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24619138011950,TM936,0,0
TM24-TM935-5-17-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24519138011950,TM935,0,0
TM24-TM935-4-12-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24419138011950,TM935,0,0
TM24-TM935-7-9-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24719138011950,TM935,0,0
TM24-TM935-6-15-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24619138011950,TM935,0,0
TM24-TM935-2-10-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24219138011950,TM935,0,0
TM24-TM1730-7-2-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24719138011950,TM1730,0,0
TM24-TM1729-4-22-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ К. ВЕЛИЧКОВ,,,TM24419138011950,TM1729,0,0
TM24-TM936-7-10-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24719138011950,TM936,0,0
TM24-TM935-4-4-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24419138011950,TM935,0,0
TM24-TM935-3-14-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24319138011950,TM935,0,0
TM24-TM936-7-14-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24719138011950,TM936,0,0
TB10-TB11-1-19-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1019493358841,TB11,0,0
TB10-TB10-7-16-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1079493358841,TB10,0,0
TB10-TB10-1-12-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1019493358841,TB10,0,0
TB10-TB10-1-20-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1019493358841,TB10,0,0
TB10-TB11-10-9-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB10109493358841,TB11,0,0
TB10-TB10-8-10-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1089493358841,TB10,0,0
TB10-TB11-1-13-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1019493358841,TB11,0,0
TB10-TB10-3-4-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1039493358841,TB10,0,0
TB10-TB10-9-16-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1099493358841,TB10,0,0
TB10-TB11-4-11-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1049493358841,TB11,0,0
TB10-TB11-4-15-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1049493358841,TB11,0,0
TB10-TB98-8-2-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1089493358841,TB98,0,0
TB10-TB11-7-3-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1079493358841,TB11,0,0
TM24-TM936-4-21-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24419138011950,TM936,0,0
TM24-TM935-2-4-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24219138011950,TM935,0,0
TM24-TM936-1-9-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24119138011950,TM936,0,0
TM24-TM936-3-17-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24319138011950,TM936,0,0
TM24-TM935-3-18-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24319138011950,TM935,0,0
TM24-TM935-3-10-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24319138011950,TM935,0,0
TM24-TM935-3-16-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24319138011950,TM935,0,0
TM24-TM936-3-3-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24319138011950,TM936,0,0
TM24-TM935-6-13-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24619138011950,TM935,0,0
TM24-TM936-3-15-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24319138011950,TM936,0,0
TM24-TM936-4-17-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24419138011950,TM936,0,0
TM24-TM936-6-12-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24619138011950,TM936,0,0
TM24-TM935-6-5-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24619138011950,TM935,0,0
TM24-TM936-2-9-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24219138011950,TM936,0,0
TM24-TM268-3-21-19138011950,TM24,19138011950,УЛ. ЦАР СИМЕОН,,,TM24319138011950,TM268,0,0
TM24-TM268-6-22-19138011950,TM24,19138011950,УЛ. ЦАР СИМЕОН,,,TM24619138011950,TM268,0,0
TM24-TM935-4-8-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24419138011950,TM935,0,0
TM24-TM935-4-10-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24419138011950,TM935,0,0
TM24-TM935-5-9-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24519138011950,TM935,0,0
TM24-TM935-7-11-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24719138011950,TM935,0,0
TM24-TM935-2-8-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24219138011950,TM935,0,0
TM24-TM935-1-18-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24119138011950,TM935,0,0
TM24-TM935-7-7-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24719138011950,TM935,0,0
TM24-TM935-5-5-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24519138011950,TM935,0,0
TM24-TM936-5-4-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24519138011950,TM936,0,0
TM24-TM1730-6-2-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24619138011950,TM1730,0,0
TM24-TM268-1-21-19138011950,TM24,19138011950,УЛ. ЦАР СИМЕОН,,,TM24119138011950,TM268,0,0
TM24-TM935-7-5-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24719138011950,TM935,0,0
TM24-TM935-1-6-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24119138011950,TM935,0,0
TM24-TM936-4-15-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24419138011950,TM936,0,0
TM24-TM935-7-3-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24719138011950,TM935,0,0
TM24-TM936-3-7-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24319138011950,TM936,0,0
TM24-TM935-2-12-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24219138011950,TM935,0,0
TM24-TM936-2-21-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24219138011950,TM936,0,0
TM24-TM936-1-3-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24119138011950,TM936,0,0
TM24-TM936-3-11-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24319138011950,TM936,0,0
TM24-TM936-5-6-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24519138011950,TM936,0,0
TM24-TM936-2-19-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24219138011950,TM936,0,0
TM24-TM935-3-6-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24319138011950,TM935,0,0
A201-A1672-4-6-34154492681,A201,34154492681,Ж.К. ВРЪБНИЦА-2,,,,A1672,0,0
A201-A1672-4-4-34154492681,A201,34154492681,Ж.К. ВРЪБНИЦА-2,,,,A1672,0,0
TB10-TB98-5-2-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1059493358841,TB98,0,0
TB10-TB10-4-12-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1049493358841,TB10,0,0
A201-A2646-1-5-34154492681,A201,34154492681,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2646,0,0
TB10-TB10-7-18-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1079493358841,TB10,0,0
A55-A2645-2-11-28692044090,A55,28692044090,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2645,0,0
TB10-TB10-11-8-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB10119493358841,TB10,0,0
A55-A2645-1-17-28692044090,A55,28692044090,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2645,0,0
A55-A2645-2-21-28692044090,A55,28692044090,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2645,0,0
TB10-TB10-1-6-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1019493358841,TB10,0,0
TB10-TB10-6-14-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1069493358841,TB10,0,0
TB10-TB11-2-17-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1029493358841,TB11,0,0
A201-A2646-2-13-34154492681,A201,34154492681,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2646,0,0
TB10-TB10-7-10-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1079493358841,TB10,0,0
TB10-TB10-5-18-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1059493358841,TB10,0,0
TB10-TB10-3-14-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1039493358841,TB10,0,0
TB10-TB10-3-18-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1039493358841,TB10,0,0
A201-A2646-4-15-34154492681,A201,34154492681,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2646,0,0
TB10-TB11-5-5-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1059493358841,TB11,0,0
TB10-TB11-4-19-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1049493358841,TB11,0,0
TB10-TB10-11-14-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB10119493358841,TB10,0,0
TB10-TB10-1-14-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1019493358841,TB10,0,0
TB10-TB10-8-8-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1089493358841,TB10,0,0
TB10-TB10-8-14-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1089493358841,TB10,0,0
TB10-TB98-6-2-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1069493358841,TB98,0,0
A55-A2645-2-7-28692044090,A55,28692044090,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2645,0,0
TB10-TB11-10-19-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB10109493358841,TB11,0,0
A55-A2645-2-9-28692044090,A55,28692044090,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2645,0,0
TB10-TB11-7-15-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1079493358841,TB11,0,0
TB10-TB10-10-18-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB10109493358841,TB10,0,0
A55-A2645-2-19-28692044090,A55,28692044090,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2645,0,0
TB10-TB11-9-7-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1099493358841,TB11,0,0
TB10-TB11-8-17-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1089493358841,TB11,0,0
TB10-TB10-7-6-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1079493358841,TB10,0,0
TB10-TB11-4-7-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1049493358841,TB11,0,0
TB10-TB10-5-16-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1059493358841,TB10,0,0
A201-A1672-2-16-34154492681,A201,34154492681,Ж.К. ВРЪБНИЦА-2,,,,A1672,0,0
A55-A2645-3-5-28692044090,A55,28692044090,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2645,0,0
TB10-TB10-4-18-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1049493358841,TB10,0,0
A55-A2645-3-11-28692044090,A55,28692044090,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2645,0,0
A201-A2646-3-7-34154492681,A201,34154492681,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2646,0,0
TB10-TB10-6-20-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1069493358841,TB10,0,0
TB10-TB896-10-21-9493358841,TB10,9493358841,УЛ. ПОП ГРУЙО,,,TB10109493358841,TB896,0,0
TB10-TB10-10-12-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB10109493358841,TB10,0,0
TB10-TB11-7-17-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1079493358841,TB11,0,0
TB10-TB896-6-21-9493358841,TB10,9493358841,УЛ. ПОП ГРУЙО,,,TB1069493358841,TB896,0,0
TB10-TB11-1-17-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1019493358841,TB11,0,0
TB10-TB10-8-4-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1089493358841,TB10,0,0
TB10-TB896-8-21-9493358841,TB10,9493358841,УЛ. ПОП ГРУЙО,,,TB1089493358841,TB896,0,0
A55-A2645-1-9-28692044090,A55,28692044090,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2645,0,0
TB10-TB11-9-11-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1099493358841,TB11,0,0
A55-A2645-3-13-28692044090,A55,28692044090,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2645,0,0
TB10-TB11-8-9-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1089493358841,TB11,0,0
TB10-TB10-4-6-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1049493358841,TB10,0,0
A55-A2645-3-15-28692044090,A55,28692044090,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2645,0,0
TB10-TB11-6-15-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1069493358841,TB11,0,0
A55-A2645-3-21-28692044090,A55,28692044090,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2645,0,0
TB10-TB10-10-14-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB10109493358841,TB10,0,0
TB10-TB11-2-15-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1029493358841,TB11,0,0
A201-A2646-1-9-17702668310,A201,17702668310,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2646,0,0
TB10-TB10-9-10-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1099493358841,TB10,0,0
TB10-TB11-7-5-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1079493358841,TB11,0,0
TB10-TB10-7-14-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1079493358841,TB10,0,0
A201-A2646-1-13-17702668310,A201,17702668310,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2646,0,0
TB10-TB11-3-11-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1039493358841,TB11,0,0
TB10-TB11-7-13-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1079493358841,TB11,0,0
A201-A2646-1-11-17702668310,A201,17702668310,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2646,0,0
A201-A2646-1-19-17702668310,A201,17702668310,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2646,0,0
A201-A2646-2-23-17702668310,A201,17702668310,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2646,0,0
A201-A2646-3-5-17702668310,A201,17702668310,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2646,0,0
A201-A2646-3-9-17702668310,A201,17702668310,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2646,0,0
A201-A2646-1-17-17702668310,A201,17702668310,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2646,0,0
A201-A2646-2-5-17702668310,A201,17702668310,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2646,0,0
A201-A2646-2-13-17702668310,A201,17702668310,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2646,0,0
TB10-TB11-9-3-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1099493358841,TB11,0,0
TB10-TB10-4-4-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1049493358841,TB10,0,0
TB10-TB11-1-15-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1019493358841,TB11,0,0
TB10-TB11-10-11-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB10109493358841,TB11,0,0
TB10-TB10-6-12-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1069493358841,TB10,0,0
TB10-TB11-3-9-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1039493358841,TB11,0,0
TB10-TB11-11-7-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB10119493358841,TB11,0,0
TB10-TB11-7-7-9493358841,TB10,9493358841,ПЕТА ГРАДСКА БОЛНИЦА,,,TB1079493358841,TB11,0,0
TB10-TB896-9-19-9493358841,TB10,9493358841,УЛ. ПОП ГРУЙО,,,TB1099493358841,TB896,0,0
TB10-TB98-11-2-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB10119493358841,TB98,0,0
TB10-TB98-2-2-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1029493358841,TB98,0,0
TB10-TB10-11-4-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB10119493358841,TB10,0,0
TB10-TB10-4-8-9493358841,TB10,9493358841,Ж.К. ЛЕВСКИ Г,,,TB1049493358841,TB10,0,0
A63-A4155-1-5-15257913401,A63,15257913401,ЗООПАРКА,,,A63115257913401,A4155,0,0
A63-A4262-1-8-15257913401,A63,15257913401,ХИЖА АЛЕКО,,,A63115257913401,A4262,0,0
A63-A4155-1-3-15257913401,A63,15257913401,ЗООПАРКА,,,A63115257913401,A4155,0,0
A63-A4155-2-9-15257913401,A63,15257913401,ЗООПАРКА,,,A63215257913401,A4155,0,0
A201-A2646-1-3-17702668310,A201,17702668310,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2646,0,0
A63-A4262-2-2-15257913401,A63,15257913401,ХИЖА АЛЕКО,,,A63215257913401,A4262,0,0
A63-A4155-2-3-15257913401,A63,15257913401,ЗООПАРКА,,,A63215257913401,A4155,0,0
A63-A4155-1-9-15257913401,A63,15257913401,ЗООПАРКА,,,A63115257913401,A4155,0,0
A63-A4155-2-7-15257913401,A63,15257913401,ЗООПАРКА,,,A63215257913401,A4155,0,0
A63-A4262-1-2-15257913401,A63,15257913401,ХИЖА АЛЕКО,,,A63115257913401,A4262,0,0
A63-A4155-1-7-15257913401,A63,15257913401,ЗООПАРКА,,,A63115257913401,A4155,0,0
TB7-TB779-9-9-1383802291,TB7,1383802291,Ж.К. ЛЮЛИН-3 - УХО,,,TB791383802291,TB779,0,0
TB7-TB779-8-4-1383802291,TB7,1383802291,Ж.К. ЛЮЛИН-3 - УХО,,,TB781383802291,TB779,0,0
A201-A2646-1-15-17702668310,A201,17702668310,Ж.К. ХАДЖИ ДИМИТЪР,,,,A2646,0,0
TB7-TB779-2-7-1383802291,TB7,1383802291,Ж.К. ЛЮЛИН-3 - УХО,,,TB721383802291,TB779,0,0
TB7-TB779-6-11-1383802291,TB7,1383802291,Ж.К. ЛЮЛИН-3 - УХО,,,TB761383802291,TB779,0,0
TB7-TB779-2-11-1383802291,TB7,1383802291,Ж.К. ЛЮЛИН-3 - УХО,,,TB721383802291,TB779,0,0
TB7-TB779-6-9-1383802291,TB7,1383802291,Ж.К. ЛЮЛИН-3 - УХО,,,TB761383802291,TB779,0,0
TB7-TB779-7-10-1383802291,TB7,1383802291,Ж.К. ЛЮЛИН-3 - УХО,,,TB771383802291,TB779,0,0
TB7-TB779-4-8-1383802291,TB7,1383802291,Ж.К. ЛЮЛИН-3 - УХО,,,TB741383802291,TB779,0,0
TB7-TB779-3-14-1383802291,TB7,1383802291,Ж.К. ЛЮЛИН-3 - УХО,,,TB731383802291,TB779,0,0
TB7-TB779-4-12-1383802291,TB7,1383802291,Ж.К. ЛЮЛИН-3 - УХО,,,TB741383802291,TB779,0,0
TB7-TB779-12-16-1383802291,TB7,1383802291,Ж.К. ЛЮЛИН-3 - УХО,,,TB7121383802291,TB779,0,0
TB7-TB779-10-4-1383802291,TB7,1383802291,Ж.К. ЛЮЛИН-3 - УХО,,,TB7101383802291,TB779,0,0
TB7-TB779-3-8-1383802291,TB7,1383802291,Ж.К. ЛЮЛИН-3 - УХО,,,TB731383802291,TB779,0,0
TB7-TB779-5-10-1383802291,TB7,1383802291,Ж.К. ЛЮЛИН-3 - УХО,,,TB751383802291,TB779,0,0
A63-A4262-2-8-15257913401,A63,15257913401,ХИЖА АЛЕКО,,,A63215257913401,A4262,0,0
A63-A4262-1-6-15257913401,A63,15257913401,ХИЖА АЛЕКО,,,A63115257913401,A4262,0,0
A63-A4262-1-4-15257913401,A63,15257913401,ХИЖА АЛЕКО,,,A63115257913401,A4262,0,0
A63-A4262-2-6-15257913401,A63,15257913401,ХИЖА АЛЕКО,,,A63215257913401,A4262,0,0
TM24-TM936-7-6-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24719138011950,TM936,0,0
TM24-TM935-6-11-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24619138011950,TM935,0,0
TM24-TM935-5-13-19138011950,TM24,19138011950,Гара Захарна фабрика,,,TM24519138011950,TM935,0,0
TM24-TM936-6-6-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24619138011950,TM936,0,0
TM24-TM936-2-5-19138011950,TM24,19138011950,МЕТРОСТАНЦИЯ ВИТОША,,,TM24219138011950,TM936,0,0
